site_id,start_time,end_time,spin,cluster_id
412,4.46415,0.0262906,-1,-1
412,0.0262906,0.0908598,1,-1
412,0.0908598,0.607176,-1,-1
413,1.07758,2.0296,1,-1
413,2.0296,2.26109,-1,-1
413,2.26109,2.45362,1,-1
413,2.45362,2.53342,-1,-1
413,2.53342,2.55462,1,-1
413,2.55462,2.70057,-1,-1
413,2.70057,3.05563,1,-1
413,3.05563,3.10747,-1,-1
413,3.10747,3.73009,1,-1
413,3.73009,3.74277,-1,-1
413,3.74277,3.85208,1,-1
413,3.85208,3.96272,-1,-1
413,3.96272,4.40597,1,-1
413,4.40597,1.07758,-1,-1
414,2.06541,2.07312,-1,-1
414,2.07312,2.66662,1,-1
414,2.66662,2.67161,-1,-1
414,2.67161,3.42156,1,-1
414,3.42156,3.4896,-1,-1
414,3.4896,3.94972,1,-1
414,3.94972,3.96901,-1,-1
414,3.96901,4.1016,1,-1
414,4.1016,4.41421,-1,-1
414,4.41421,4.6787,1,-1
414,4.6787,4.83672,-1,-1
414,4.83672,4.87633,1,-1
414,4.87633,4.9231,-1,-1
414,4.9231,4.94499,1,-1
414,4.94499,0.0277231,-1,-1
414,0.0277231,0.463737,1,-1
414,0.463737,0.676311,-1,-1
414,0.676311,0.834189,1,-1
414,0.834189,0.908545,-1,-1
414,0.908545,1.18397,1,-1
414,1.18397,1.5926,-1,-1
414,1.5926,2.06541,1,-1
415,1.56983,1.79215,1,-1
415,1.79215,1.82635,-1,-1
415,1.82635,2.59685,1,-1
415,2.59685,3.13854,-1,-1
415,3.13854,3.4755,1,-1
415,3.4755,3.51948,-1,-1
415,3.51948,4.12501,1,-1
415,4.12501,4.4289,-1,-1
415,4.4289,4.75171,1,-1
415,4.75171,4.80292,-1,-1
415,4.80292,0.00682606,1,-1
415,0.00682606,0.103139,-1,-1
415,0.103139,1.46466,1,-1
415,1.46466,1.49644,-1,-1
415,1.49644,1.51957,1,-1
415,1.51957,1.56983,-1,-1
416,4.37904,4.85661,1,-1
416,4.85661,4.86787,-1,-1
416,4.86787,4.9405,1,-1
416,4.9405,0.0312236,-1,-1
416,0.0312236,0.158735,1,-1
416,0.158735,0.286633,-1,-1
416,0.286633,0.444907,1,-1
416,0.444907,0.78054,-1,-1
416,0.78054,1.39562,1,-1
416,1.39562,1.61314,-1,-1
416,1.61314,2.92695,1,-1
416,2.92695,2.99186,-1,-1
416,2.99186,3.01083,1,-1
416,3.01083,3.14023,-1,-1
416,3.14023,3.38696,1,-1
416,3.38696,3.64025,-1,-1
416,3.64025,4.23421,1,-1
416,4.23421,4.37904,-1,-1
417,4.70202,0.526129,1,-1
417,0.526129,0.704266,-1,-1
417,0.704266,0.876672,1,-1
417,0.876672,1.01753,-1,-1
417,1.01753,1.13185,1,-1
417,1.13185,1.59122,-1,-1
417,1.59122,1.75289,1,-1
417,1.75289,1.7921,-1,-1
417,1.7921,2.32881,1,-1
417,2.32881,2.35368,-1,-1
417,2.35368,3.3591,1,-1
417,3.3591,3.52183,-1,-1
417,3.52183,3.53426,1,-1
417,3.53426,3.61515,-1,-1
417,3.61515,3.82701,1,-1
417,3.82701,4.70202,-1,-1
418,4.68098,4.80725,1,-1
418,4.80725,0.0900426,-1,-1
418,0.0900426,0.500171,1,-1
418,0.500171,0.619997,-1,-1
418,0.619997,0.869399,1,-1
418,0.869399,0.966575,-1,-1
418,0.966575,1.03205,1,-1
418,1.03205,1.10571,-1,-1
418,1.10571,1.15815,1,-1
418,1.15815,1.80297,-1,-1
418,1.80297,1.82856,1,-1
418,1.82856,2.00063,-1,-1
418,2.00063,2.22417,1,-1
418,2.22417,2.41542,-1,-1
418,2.41542,2.64237,1,-1
418,2.64237,2.68925,-1,-1
418,2.68925,2.92977,1,-1
418,2.92977,3.10033,-1,-1
418,3.10033,3.42078,1,-1
418,3.42078,3.64421,-1,-1
418,3.64421,3.65116,1,-1
418,3.65116,3.75606,-1,-1
418,3.75606,3.78058,1,-1
418,3.78058,4.04099,-1,-1
418,4.04099,4.0756,1,-1
418,4.0756,4.37971,-1,-1
418,4.37971,4.60696,1,-1
418,4.60696,4.68098,-1,-1
419,4.97847,0.363134,1,-1
419,0.363134,0.498575,-1,-1
419,0.498575,0.532372,1,-1
419,0.532372,0.678,-1,-1
419,0.678,1.0247,1,-1
419,1.0247,1.46962,-1,-1
419,1.46962,1.69022,1,-1
419,1.69022,1.80046,-1,-1
419,1.80046,1.90329,1,-1
419,1.90329,2.14894,-1,-1
419,2.14894,2.26168,1,-1
419,2.26168,2.35009,-1,-1
419,2.35009,2.60611,1,-1
419,2.60611,2.65422,-1,-1
419,2.65422,2.99094,1,-1
419,2.99094,3.10861,-1,-1
419,3.10861,3.3354,1,-1
419,3.3354,3.4841,-1,-1
419,3.4841,3.69698,1,-1
419,3.69698,3.92804,-1,-1
419,3.92804,4.28995,1,-1
419,4.28995,4.57545,-1,-1
419,4.57545,4.6093,1,-1
419,4.6093,4.97847,-1,-1
420,0.41605,0.533658,1,-1
420,0.533658,0.633229,-1,-1
420,0.633229,0.642842,1,-1
420,0.642842,0.721373,-1,-1
420,0.721373,0.969077,1,-1
420,0.969077,1.22971,-1,-1
420,1.22971,1.84256,1,-1
420,1.84256,2.01231,-1,-1
420,2.01231,2.04686,1,-1
420,2.04686,2.19205,-1,-1
420,2.19205,2.51223,1,-1
420,2.51223,2.68409,-1,-1
420,2.68409,2.88917,1,-1
420,2.88917,3.02651,-1,-1
420,3.02651,3.36208,1,-1
420,3.36208,4.00996,-1,-1
420,4.00996,4.48728,1,-1
420,4.48728,4.56359,-1,-1
420,4.56359,4.61282,1,-1
420,4.61282,0.41605,-1,-1
421,4.3907,4.50742,-1,-1
421,4.50742,4.60883,1,-1
421,4.60883,0.148849,-1,-1
421,0.148849,0.481392,1,-1
421,0.481392,0.668326,-1,-1
421,0.668326,0.710778,1,-1
421,0.710778,0.713031,-1,-1
421,0.713031,1.20604,1,-1
421,1.20604,1.26407,-1,-1
421,1.26407,1.85197,1,-1
421,1.85197,1.87572,-1,-1
421,1.87572,2.09726,1,-1
421,2.09726,2.12487,-1,-1
421,2.12487,2.22742,1,-1
421,2.22742,2.37837,-1,-1
421,2.37837,2.66793,1,-1
421,2.66793,2.76364,-1,-1
421,2.76364,2.91757,1,-1
